  OOXXXOO,0.759230826284314,0.5530146584134048,0.2805162404523456,0.03617516478563099,-1.0,0.4826304156267678,0.15460754347226857,0.0006496822884863862,0.612663977540306
XOXX OOX ,0.1896649779229389,0.9145734562382792,0.7178360540178392,0.22383008230185186,0.5413260524096406,0.23267025226623528,0.30788235118988916,0.9820441832929959,0.7168334104645503
  OOXOOXX,0.5704326015821861,0.6309939295381677,0.251415474804199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
XXXXOOOOX,0.18069904787356728,1.0,1.0,0.6674367403680431,0.02133872468839293,0.9417822847229751,0.27545091262834687,0.23526406625268692,0.4240383322808622
 XOXXO   ,0.8991861349747036,0.12795473351899955,0.5848400346687386,0.21865301559802797,0.6925999724714123,0.4538726099787095,0.5879419890836038,0.7290895820707239,0.3102649479119256
XXOXXOO O,0.3337994077667743,0.24365118287138277,-1.0,0.7853687087037466,0.5166718014114305,0.019971988493043158,0.38098641182282844,0.3224198205837536,-1.0
X XXOO OO,0.2680474620848722,0.6701776932360319,0.08545562128818407,-1.0,0.4001894824399297,0.43711609534595697,0.05643210952078814,0.6270032444436321,0.6229009113306077
XXO OX OO,0.5126027681716001,0.510451966529464,0.3427297937568702,0.5273477803141958,0.02841402519196856,-1.0,0.4671453334865785,0.33766881548749117,0.3467122432621851
OX XOXXOO,0.9175456966413397,0.33497795203335057,0.7834983872073209,0.7311314203938368,-1.0,0.3798592341245923,0.024172446443959883,0.03901412835601514,-1.0
   OX OXO,0.8755411479475391,0.630380403955682,0.12459242126392778,0.5362115353155155,0.24681446781920902,0.5696652055448945,0.48411164308635846,0.573736403842342,0.20107019467278264
OXOO O XX,0.23117084149591827,0.8535196805088475,0.8439117928341985,0.30395756161084075,0.6064774307527008,0.16813285651402254,0.8912743662050029,0.7622695775031488,0.07737922446711332
 XOXOOXOX,0.7599036575934844,0.0005333210023068524,0.9305,-1.0,0.4346814998300147,0.755,0.2925050100533898,0.48745560614192607,0.3744949030335487
   OOX   ,0.9769824497764469,0.02047638770737681,0.3554499646473549,0.5134160771943308,0.0146897295547328,0.27573622855630187,0.07249145163345283,0.46435215581257805,0.7381878348426891
    XOOXO,0.3489625111384562,0.5055782398715891,0.9576470657920421,0.5938852223350661,0.6784352460561498,0.26020691070141155,0.7801441133465896,0.41148058516311803,0.22716958290632294
 XOXO   O,0.08494835557104208,-1.0,0.35941783060488774,-1.0,0.06099084461960991,0.7152205735150654,0.1638582239487505,0.23532618821087226,0.6924096709284534
X    OO  ,-1.0,0.8773438630546541,0.5117202659819174,0.19479531876597278,0.11750148783109549,0.38887791848794695,0.23262271610894747,0.49159124880713645,0.8093351164899809
 O OXX O ,0.5730093455555577,0.41987025265821065,0.011361281380328214,0.5289405448008808,0.24190807113236856,0.49000948965733226,0.2134864674781295,0.25874395992140364,0.7625182729612485
XO O XXOO,0.7654665046755249,0.32066464639270287,0.5391074794192471,0.04663668452654335,0.9381303019048522,0.5324246883344801,-1.0,0.9214065730210861,0.2583938136306425
  O      ,0.5027112804426809,0.8912460668546766,0.4221414959537426,0.7136864433991993,0.359615466180884,0.5458823114577245,0.5066603318675106,0.38319624635802685,0.26413952118062967
XOOOXXO  ,0.02076420887338548,-1.0,-1.0,-1.0,5.90568197839092e-05,-1.0,-1.0,0.20117716415848663,0.3470458192556498
XO XX OOX,0.4649750017825526,0.4419263248377475,0.3163540313056288,0.052415242777755555,0.6536887536395379,0.4125192398247385,0.3923897696900569,0.05754275109821938,1.0
O O XOOXX,-1.0,0.22280798613253228,0.07967259803775051,0.22060419751006843,-1.0,-1.0,-1.0,-1.0,-1.0
XO  OOOXX,0.6447537301463764,-1.0,0.29536160329726413,0.7522380032556517,-1.0,0.06394725041374438,0.23820379170740236,-1.0,0.20416126831579018
O  XXXOXO,0.3629815708568519,0.9734511598455354,0.7855396477937693,0.8437224581298025,0.3414212540908229,1.0,0.981488081626233,0.5781117136464876,0.9549359669036608
   O XO  ,0.5869148154662357,0.5945971142218608,0.30190061060454154,0.965845463427642,0.4635120193683463,0.9099727618258313,0.5479061523644757,0.23909197797994208,0.9845347093864083
OXXXOO XO,0.33956475360588,0.7298825359834723,0.32392343117890254,0.47253921994062276,0.3501010451309038,0.7751161842676721,0.7491704231703671,0.5241196691157967,-1.0
XXOXO OXO,0.8788702271070763,0.6328463264764524,-1.0,0.6485041641421642,-1.0,0.011471462255581266,0.8292800657476878,0.09910429551803324,0.6181460212953175
 XOXXO O ,0.6025379770484405,0.5172094443060252,-1.0,-1.0,-1.0,-1.0,0.32611445346617784,0.7223922364878852,0.46451655579414675
OOXO XX O,0.6609682321579148,-1.0,0.30314926642301965,0.41430684178421806,0.35334483572971753,0.2301283330164311,0.0766565880781851,0.7328301889618487,0.16229212050580177
O   OXXO ,0.604512843201504,0.16315657301717312,0.6632278310431589,0.6594812120063663,0.19044384167736206,0.2807577110564531,0.15353327922694593,0.26422917512929156,0.40721401297250015
XO OX OXO,0.658547477360502,0.07234939602553792,0.1260286058512483,0.3450062434173997,0.8283400924023128,0.9396159848515266,0.04480402173894449,0.7906120708002827,-1.0
O XXXOO O,0.28915487249878735,0.639216699593402,-1.0,0.5765990600982586,0.2411324788006124,-1.0,0.3585923574794716,0.04176620750206361,-1.0
    OOX  ,0.6500876767117809,0.7847258721372572,0.3484395998862728,0.11666607989521749,0.6136343905861157,-1.0,0.5229843377084977,0.09495423290662275,0.0448022229154027
OO XXXXO ,0.04311480563228476,0.7863535735188766,0.5036617745593296,0.055045679916785106,0.9907254795494655,1.0,0.5629757539541842,0.47079815297883,0.12510820931088162
XOOX    O,0.8379556680601732,0.2310900147388456,0.961920216635629,0.9837373219708071,0.5213143762245194,0.6191311480436453,0.17806636189810687,0.9913199353403616,0.035904288707239274
 OXOOXX O,0.8909521318771588,0.7819353624278692,0.3751830825985448,0.8328330139847331,0.5074942623711547,0.6057860448884138,0.7273552661356774,0.4658351169239987,0.7595036755532124
OXXXXO OO,0.0008251231129018377,-1.0,0.1090822929014601,-1.0,-1.0,0.18840157898254362,0.2723609454873268,-1.0,0.755
OXO X OOX,0.6462453535628211,0.18408103415142663,0.21666922563339996,0.8643833336863654,-1.0,0.47597802854602256,0.42074095360249797,0.20278895667727914,0.46352398959943264
 O OXXOOX,0.09177770138083308,0.07463698159272769,0.10928950291614703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
 O OOX  X,0.5793261902996789,0.08893072591119333,0.5487238315626258,-1.0,-1.0,-1.0,0.1281129649273064,0.03282730140115997,0.558057426972255
OOXX  XOO,0.34946269861491996,0.846232720077044,0.35824106518781684,0.5128887787134645,0.18985889543070789,0.9822387301574966,0.6528618781985647,0.3047991946134432,0.44672632764002995
  OX     ,0.27523042078068083,0.3646115203583019,0.7026582476816728,-1.0,0.15253988863688395,0.24812707170359716,0.5274019802857045,0.4884043868744097,0.40650367917281693
 OXXOXO X,0.3402696800225383,0.10323560352027006,0.04276175880201816,0.13502286238823624,0.5958537007280877,0.8290474483804168,0.20431102987135896,0.9931970001932412,1.0
XXOXO  OO,-1.0,-1.0,-1.0,0.3112666492457684,-1.0,0.08147078644770511,0.32361453541072194,0.12176621178653935,0.015019990072555833
X OXOOOXX,0.8498572048650939,0.033673254281539444,0.668391291411303,0.15364122135374736,-1.0,0.023459090427493612,0.03267346252259584,0.723712878539825,0.20551493655256725
 XOO X O ,0.3128350349402661,0.35318417905860566,0.18362613075794088,-1.0,0.5959614257469517,-1.0,0.332521389253843,0.26384897187054435,0.7782322884932038
XXOX  OXO,0.0760849949022917,0.8446609028827846,0.6794113148218031,0.7819096347474959,0.7177582451124476,0.7813908542199627,0.6077212971059643,0.7879451616503627,0.6759430573048874
XOOX  OXO,0.5138863094347936,0.4584071690807934,0.7423083409878758,0.6799064230648807,0.9121497301837037,0.6186208018861142,0.8096529207208645,-1.0,0.20985708546430148
X OX  X O,1.0,0.7930227390604557,0.17742383649036986,0.9090319898353147,0.5905940249507446,0.706049944370529,0.1869372492660607,0.9016288514316123,0.20907804662031604
OOXXOOXXX,0.022558180695926744,0.17619923456375386,0.1312571800802611,0.977909035498135,0.6894642536186457,0.9003281287604593,0.17696706714259636,0.36555028189399463,1.0
XXOO  OOX,0.5405347581965106,0.6928198420950648,-1.0,0.21912587834873376,0.6974555181437793,0.6435066213567773,0.4054067092531405,0.17178504461897048,0.11082368660360109
 OOXXOXXO,0.634312056662094,0.5356247736637272,-1.0,0.30993227364398557,0.08006970674196989,0.5256838659771109,0.44457316288903825,0.21255645027418169,0.5334959408724671
 OOXX XOX,0.702144371982663,0.11918236464876741,0.06520013064918195,0.10220829333595849,0.5938535048767906,0.8157826657296001,0.7340746166429877,0.015606983805879326,0.5286316439579682
      O  ,0.2089263556900084,0.13803910416530407,0.6236896240606882,0.40206744701863406,0.7597889973272642,0.6092565652688404,-1.0,0.1294434259262035,0.25346881082923345
XO O OXOX,0.7414309109216431,0.05322290210428193,0.32869290095949244,0.7482110323920088,0.9299389137231042,0.19670071444373238,0.34557938923306486,0.5247461289848375,0.3460506368789976
OX  OOOXX,0.5870834755699463,0.13461649120348362,0.4879736267727982,0.9339896848282839,0.5572670063723371,0.8012624648891428,0.30021177327325355,0.4383889141087215,-1.0
OXOO  XOX,-1.0,-1.0,-1.0,0.3399615730440557,0.30811200766711166,0.7817190564120033,0.1504773197372643,0.502335774504383,-1.0
 OX XOOXO,0.8950996813456077,0.4346958572179368,0.5045989288261773,0.4184253691176911,0.6258114873116928,0.5533857667972951,-1.0,0.7668989445927602,0.17368585374955103
XOO  OXOX,-1.0,-1.0,0.09224573645539946,0.14555171042129555,0.006937878422549226,-1.0,-1.0,0.13831987805590096,0.12826584283110032
XOX  O O ,0.6128386925753393,0.05330288355653168,0.21051736026226286,0.24975578399838916,0.9749587303594859,0.6166050019941745,0.07002858520418065,0.49843423196953685,0.2858134189930388
 XOOOX   ,0.6858800356764799,0.06804553789671908,0.5601216630171694,0.04529678214284116,0.16387063248854294,-1.0,0.7540307548915749,0.13691570822893862,0.31345249221357663
X  O X OO,0.4058268314167083,0.8083329263307194,0.366530157073774,0.09882255518594518,0.19574021810157938,-1.0,0.4207334620929759,0.4847435472131304,0.4053478474016694
XOOXX OXO,0.18303674690814897,0.9204050244008728,0.9499999999974768,0.4648089698247453,0.6208367313551223,0.9707691952058727,0.8893216764853701,0.17969489675665962,0.95
 XOXXO  O,0.7853591066569912,0.39489239497392203,0.5729901616555084,0.9298400780022653,0.47828740603597786,0.4732607544895775,0.7057073771296312,0.47518130506843625,-1.0
XO O XOOX,-1.0,-1.0,0.18330359375906902,0.17107781863730376,0.40877736503305984,0.28565698162328546,0.20180522329942252,0.2769899333858259,0.01947248240286803
 X  XOOO ,0.34841342736391956,0.4111484952744291,0.13751130357164099,0.5533487064903088,-1.0,0.13552190844635992,0.32792622358500156,0.6977123466745133,0.7669626585347393
 O O XX O,0.48605712151398284,0.562462272716575,0.6114554488368465,0.7398166041114688,0.0471530744901375,0.345715805377974,0.029088993038463684,0.9366635654779827,0.5542852509845416
OXXX OX O,0.11637666091611054,0.5264226710273445,0.5714578277447689,0.741970394631997,0.3332603517436895,0.2694249346498633,0.8872120905666765,0.24965019308889902,0.07883309665196037
XOO O X  ,0.2624281510519242,0.8395995649876008,0.6033933794352717,0.8774130368630286,0.1794995181436344,0.7958711909041374,0.19427809615210567,0.13299444210842692,0.15881361094015378
X OXO X  ,1.0,0.8642759912261302,0.9389144889721545,0.31814780181807045,0.4955509470330981,0.7775578482479079,0.4301045530810276,0.9472109459456294,0.2351873573846912
 OOX  XO ,0.7725920070563932,0.2641928248213441,0.40928849193165984,0.33889088012469515,0.7034142684399537,0.8707165586627547,0.5297607871965158,-1.0,0.4882172847524825
 XOO  O X,0.9262601087510124,0.8997367531421046,0.6172034056200497,0.7282464258199837,0.034286486611594946,0.4798737267745552,0.24618170494113623,0.4108359056871874,0.4302745236276827
X XXO XOO,0.8518999008733376,0.9886500687493998,0.8213914338263723,0.5715743321083195,0.6766202867192721,0.29569482789688584,1.0,0.0910813368621769,0.3825930978602551
X XXOO O ,-1.0,0.3784100541409676,0.009187480308778695,-1.0,0.16657002485322336,0.755,0.6956492905216863,-1.0,0.35664806652923897
 XXXOXOOO,0.4957485216379539,0.22786046627792167,0.5461347645003087,0.35599298094687404,0.8183577640931138,0.8113342995400823,-1.0,0.05681654923426427,0.549961852120898
XXOXXOOOX,1.0,0.9473901567693132,0.3226293782463453,0.5220830168027636,1.0,0.3073653471746708,0.7219244691441881,0.06778258747482524,1.0
O  X O OX,0.24426565712501336,0.8264049824177735,0.9162787538187207,0.11203028865649045,0.3748258335233464,0.6931957272917731,0.9262411599474814,-1.0,0.35330302979997985
O    O  X,0.8312518424762693,0.6962926000564647,0.003996342300200961,0.8690284334089535,0.015465937373725813,0.438558112511391,0.5941862416505315,0.41573055788804425,0.18855102926474687
OXOXXXOOX,0.28523655117741087,0.4925610124753421,0.1720384021599506,0.779585582997659,0.5608000157010363,1.0,0.1316985675390474,0.9945964269062629,0.5495886432670782
X  OXOOXO,0.5658376029847393,0.8434816408983059,0.9186844817215489,0.5232599173572531,0.28047799977963195,-1.0,0.4814379314332762,0.16314858616705774,0.6234093784238603
 OX XOOOX,0.05051839115640344,-1.0,-1.0,0.171682643256598,-1.0,-1.0,-1.0,-1.0,-1.0
OXXXXO O ,0.46482522094703427,0.20340971233603622,0.38015501303940824,0.5317909662988848,0.7101825484517743,0.9132731188417013,0.857198618062402,0.24925086880373504,0.547541010891728
XO XO   O,0.22064354622316074,0.2792302472316297,0.8412419563860838,0.09464815198799548,-1.0,0.11978787315411876,0.05223599658427214,0.2277106061876355,0.4626977918843016
 OXOO X  ,0.8252510421222674,0.7058444270713244,0.6982695170723848,0.7049060090155104,0.06000526374877535,0.27325724811985885,0.7413626026300599,0.20440148797164737,0.26088490604376835
XX O O O ,0.10696663080749202,-1.0,0.8776626486442543,-1.0,0.6560414909283193,0.03246951351501781,0.28218468224523163,0.33562005694628094,0.1812905539529116
O  XX  O ,0.5218112211130567,0.1823450929034014,0.7556791375410938,0.6391852954432637,0.6794724861700018,0.23657827285376298,0.9893238095772252,0.8777287605718312,0.8403802168427773
  OX  X O,0.9539017229961668,0.4667561326397899,0.002898415911977148,0.8003062269166874,0.9163382663553893,0.7076627712413689,0.4067957711459409,0.2752020881782896,0.95
OXOO    X,0.7781869409093682,0.37512215331598175,0.4881339143156104,0.05923876234911041,0.43039202178167635,0.5177026561077457,0.9343192022575456,0.17691646518840698,0.4331189370827556
  XOOXXOO,0.43994459661310614,0.3573235367093659,0.011760333279959623,-1.0,-1.0,-1.0,0.1606585991556666,-1.0,0.14057335907730661
 OO XXOXO,0.07634365757137929,0.7268126955518606,0.7509637712238115,0.7570888340314917,0.38249795933318165,0.5633355650806724,0.25265917178035324,0.24643940916966,0.6246548852417966
XX X OOOX,0.7255944816511892,0.4051312662677379,0.8906086983572821,0.7381296890004478,0.8254496700899838,0.09683906604096304,0.44298609378268106,0.5458331285477949,0.5316048835903321
 XXXO O  ,0.6690052911440887,0.6933629568366475,0.7757567522963451,0.30989605518971697,0.5158955408237077,0.5947241911594325,0.7574358710261199,0.7971177285742687,0.2321033486144396
XO XOXOXO,0.03300684750515426,-1.0,0.49289075209965394,-1.0,-1.0,0.05056938032690361,0.05110141621229791,0.4734573783773044,0.5702153834862875
OX XOXXO ,0.3467132994828408,0.6000783708877642,0.8997934944134702,0.9472105323054139,0.7186691052027738,0.8715227404485854,0.6192907006130914,0.7787015452860271,0.4094834467184524
XXOX OXO ,1.0,0.7851369387036177,0.14694825846053294,0.6997621771250346,0.6399959064012647,0.5193852648061854,0.18540390524695727,0.2151081381757165,0.5538374194032806
 O O    X,0.46685007218488594,0.2453530141940713,0.4768535489115602,0.5825749678066307,0.12735578460735242,0.840134124993336,0.04111933855635741,0.8368623725516366,0.5053751824378575
XX XO OOX,0.8018846029230093,0.8797293955895717,0.2945777785531456,0.05510337993538972,0.28698851271910497,0.725636266797371,0.23487554540145006,0.3288597165789596,0.8994803620626638
X O OXXOO,-1.0,0.396294171990927,-1.0,0.26270772087954897,0.2584101261413876,0.3192485101196143,0.11311638609151853,0.132736031101517,-1.0
O  OO  XX,0.3102734578887768,0.043800567232642584,0.47546272250621047,0.23160633420221866,-1.0,0.1570519329869322,0.39535597820931057,0.19045759023863618,0.09092483139900842
X OOX OXO,0.10719278588788861,0.34042664975758163,-1.0,-1.0,0.21776161053171783,0.5488499402983397,-1.0,-1.0,-1.0
O O   OXX,-1.0,0.44656595662693954,-1.0,0.17376564889867974,0.07777911598116305,0.5213260957521129,0.4341207701141956,0.25955310593352565,0.10522713954372709
 O O X   ,0.21476400357523118,-1.0,0.5701263535321829,0.03888399331697956,0.7299582490866245,-1.0,0.3067153692996364,0.5458958114738913,0.6259504973173405
OX X OO X,0.6354931755109494,-1.0,0.6858986596876033,-1.0,0.05143232862325875,0.21809507429615327,-1.0,0.24420099192715694,-1.0
OXXX OXOO,0.4679643576775915,0.6293696909614707,0.045220780822846196,0.736968296949778,0.9239465763316985,0.5740874604315935,0.32331310923279044,-1.0,0.9305
OXXXOXOOX,0.9507916519521027,0.5217996789000022,0.6189322068471735,0.5159217618459087,0.733121509558014,1.0,0.3554143806376937,0.5202955654729995,0.6753575145772697
X  X OOX ,0.04482413287226095,0.2591220039936203,0.7624145350152605,0.4400360025870258,0.9912630812654838,0.39058497080112387,0.19807357304469286,0.8466748998091382,0.6522394259413447
XXXXOO  O,1.0,1.0,0.30389193756629473,0.021140350497000804,0.8878350283161601,0.5114884027187033,0.9039917950414087,0.0009202826266896391,0.5577498894018434
O XO  XO ,0.8235985134224625,0.17588155959715213,0.7816369614347409,0.598676998363994,0.7573728099605388,0.943962185449322,0.8951986933152988,0.3937959733303509,0.8877887876612789
X   OO   ,0.6521985507109734,0.457816331317771,0.8887689499830816,0.8428840246788469,0.10522535106636732,0.5606798286328238,0.942580631232158,0.20180397894485935,0.2269763719489325
